actid activityname subject tBodyAcc-mean-X tBodyAcc-mean-Y tBodyAcc-mean-Z tBodyAcc-std-X tBodyAcc-std-Y tBodyAcc-std-Z tGravityAcc-mean-X tGravityAcc-mean-Y tGravityAcc-mean-Z tGravityAcc-std-X tGravityAcc-std-Y tGravityAcc-std-Z tBodyAccJerk-mean-X tBodyAccJerk-mean-Y tBodyAccJerk-mean-Z tBodyAccJerk-std-X tBodyAccJerk-std-Y tBodyAccJerk-std-Z tBodyGyro-mean-X tBodyGyro-mean-Y tBodyGyro-mean-Z tBodyGyro-std-X tBodyGyro-std-Y tBodyGyro-std-Z tBodyGyroJerk-mean-X tBodyGyroJerk-mean-Y tBodyGyroJerk-mean-Z tBodyGyroJerk-std-X tBodyGyroJerk-std-Y tBodyGyroJerk-std-Z tBodyAccMag-mean tBodyAccMag-std tGravityAccMag-mean tGravityAccMag-std tBodyAccJerkMag-mean tBodyAccJerkMag-std tBodyGyroMag-mean tBodyGyroMag-std tBodyGyroJerkMag-mean tBodyGyroJerkMag-std fBodyAcc-mean-X fBodyAcc-mean-Y fBodyAcc-mean-Z fBodyAcc-std-X fBodyAcc-std-Y fBodyAcc-std-Z fBodyAcc-meanFreq-X fBodyAcc-meanFreq-Y fBodyAcc-meanFreq-Z fBodyAccJerk-mean-X fBodyAccJerk-mean-Y fBodyAccJerk-mean-Z fBodyAccJerk-std-X fBodyAccJerk-std-Y fBodyAccJerk-std-Z fBodyAccJerk-meanFreq-X fBodyAccJerk-meanFreq-Y fBodyAccJerk-meanFreq-Z fBodyGyro-mean-X fBodyGyro-mean-Y fBodyGyro-mean-Z fBodyGyro-std-X fBodyGyro-std-Y fBodyGyro-std-Z fBodyGyro-meanFreq-X fBodyGyro-meanFreq-Y fBodyGyro-meanFreq-Z fBodyAccMag-mean fBodyAccMag-std fBodyAccMag-meanFreq fBodyBodyAccJerkMag-mean fBodyBodyAccJerkMag-std fBodyBodyAccJerkMag-meanFreq fBodyBodyGyroMag-mean fBodyBodyGyroMag-std fBodyBodyGyroMag-meanFreq fBodyBodyGyroJerkMag-mean fBodyBodyGyroJerkMag-std fBodyBodyGyroJerkMag-meanFreq
2 WALKING_UPSTAIRS 16 0.999399481462764 1.18043443946571 1.13784485892778 1.01517069900976 1.10886535201282 1.11575941166357 0.903231534850195 1.22190379818687 1.15572307854928 1.18916941187205 1.32387895810763 1.26335893750483 1.02932421632246 1.16969078544055 1.1170230937028 1.04015319639555 1.14502609787949 1.19964602280537 1.01054672061178 1.20272044484971 1.13609361101185 1.09175985121905 1.21211661433113 1.14567734140947 1.0659574302647 1.18493082238891 1.1254693021439 1.08408327764255 1.26853225849014 1.19201409540127 0.987887244920551 1.17169580993206 1.06609273954239 1.03769828268555 1.17229610412238 1.13869941383816 1.04407768369473 1.18640609718402 1.19136084404308 1.13702534219992 1.16923108014561 1.06014257396357 1.07286632564227 1.1419942678355 1.06342450351259 1.03351730975129 1.22027359642293 1.11002211265865 1.04793985940473 1.18006850473796 1.09749058478387 1.11115914509063 1.18297872364984 1.09365964149586 1.1316915371726 1.18635163731009 1.16653315118242 1.05963121521768 1.2056258555885 1.17079784097067 1.06969852031604 1.23342960424697 1.15017566536193 1.08031363039555 1.19915228392014 1.13493315346644 1.05616345816397 1.15774611453113 1.15048122036275 0.990067098719321 1.17869280794069 1.163252866901 0.964219772526725 1.21363602133441 1.1403617020704 1.06366343911787 1.26737951217867 1.22546349526439 1.01059989152804
2 WALKING_UPSTAIRS 17 0.738019300209487 0.351617179160246 0.351615725273086 0.408229504476038 0.303116397480591 0.264404323066189 1.05210892345087 0.226587389309556 0.320060982548948 0.125283877588797 -0.0923268882766504 -0.0529374399338107 0.610714998171556 0.380417206537143 0.417704288689982 0.365569714485349 0.0764272783440392 0.0938319697213618 0.613833886968107 0.316732759895763 0.496998473748948 0.350447374140521 0.128657784137143 0.38068240882481 0.564713475726728 0.36597013872335 0.347865609397224 0.284697462416383 0.0373942517233496 0.129439628686879 0.473274956450866 0.200314418344039 0.279850210307569 0.437207976968107 0.100661773999212 0.182362517307569 0.491477720485349 0.134927889516453 0.0897359707558445 0.280971118968107 0.188140774068177 0.277319818548948 0.409133608278452 0.16435667410266 0.350902151293776 0.453398113830176 0.11921390010266 0.299467700514465 0.519245242247418 0.132628165619901 0.117212948790327 0.301746195864659 0.0987023850181771 0.1069269378455 0.273874966899142 0.174247730126798 0.167367567928258 0.338368674243969 0.137283613137143 0.159392226962741 0.513519289726728 0.103946481033694 0.173145186273086 0.547526211726728 0.231619553740591 0.315065708755845 0.425188766216383 0.17936698010266 0.201713637652396 0.52453569462328 0.144487261185419 0.173071845686879 0.579589392647418 0.0884379548267978 0.158417171135155 0.509692541877073 0.0500200706888668 0.0660580773075687 0.648847619630176
3 WALKING_DOWNSTAIRS 17 1.19796858339041 1.22851924543 1.26476703351227 1.17484103919602 1.18467701191709 1.26475664885976 1.00638437428717 1.25764952959335 1.24638618565939 1.57332073413967 1.50688309776326 1.50120163362171 1.27093226623004 1.22443067852579 1.23751379929959 1.24073383232197 1.22324639233022 1.34160722088478 1.34017091970606 1.242323756955 1.18714460638351 1.36426787735737 1.30975516312697 1.30957769845032 1.31276482412687 1.23379958105385 1.23814919257395 1.41526857709395 1.37460043669866 1.32447370450961 1.18980544683056 1.13446949180178 1.13269790746304 1.19622412275047 1.22152210832954 1.20575392640342 1.29876873341961 1.28311847232609 1.35332162222053 1.44703280264705 1.14801476953871 1.18632847382159 1.33545880051318 1.10108851269836 1.21373733403846 1.33661246750457 1.33194787332284 1.22996952101988 1.2566143318813 1.1902312798922 1.23983074610843 1.37551652022551 1.19907600705957 1.23624939344413 1.42220053355513 1.2933782248193 1.33719918634678 1.32514879012079 1.27888354118184 1.32071732657156 1.32992359565383 1.31194020462756 1.31304897853911 1.40089129525177 1.3116574542388 1.26997644684044 1.2884897421615 1.13056615400096 1.20346764260755 1.27520913608133 1.17960597161529 1.23750288240858 1.26133716942797 1.30874354353671 1.3146920282633 1.29348919897784 1.37502290912609 1.41424807671433 1.23540698287262
3 WALKING_DOWNSTAIRS 19 1.16692920469831 1.41701226570283 1.43494246271013 1.17697336329275 1.3871109984753 1.49912847659096 0.882607213314976 1.46934296705944 1.39013783817199 1.68952378964831 1.81016853540888 1.78312629741658 1.22482964897942 1.41433609454416 1.38980195197738 1.27344244240006 1.44196787154252 1.57264073280841 1.27939382565942 1.43856113601058 1.35950497854138 1.38883088438553 1.56229241947638 1.5567282259338 1.31324509376211 1.43474186096569 1.42457873101638 1.42231699160359 1.62781978117249 1.55318403681991 1.19749407844756 1.3385153117073 1.30497591307694 1.2121823502245 1.44447977725416 1.40018417133485 1.33109668966303 1.50507077689755 1.56893325937491 1.49486619250609 1.35272445121424 1.36894809599907 1.39960211950039 1.28683219838466 1.39713591570082 1.4141957675847 1.59731566441166 1.39487548755352 1.25190409983023 1.41877009277324 1.4464340792588 1.4425395581947 1.42048067411107 1.42457834370968 1.48758672971775 1.55038422047555 1.58305947599158 1.38082815007123 1.47028381105496 1.54191707251102 1.3983390696297 1.5320583440963 1.54822113333491 1.49275720369775 1.50809166408521 1.42963426293124 1.28775474664934 1.3302604994736 1.40399008326019 1.2778094832691 1.39702489472732 1.43344158139013 1.26572179412786 1.52912876826416 1.53058291883157 1.28567930458969 1.61253681897777 1.62986671619269 1.24185796950834
3 WALKING_DOWNSTAIRS 21 1.29778916551046 1.42869954673651 1.46695026986193 1.3672562719174 1.3754713175682 1.47261994944428 0.991760599760463 1.51656598780212 1.46209684425661 1.90896325414772 1.88182138050359 1.86143075323178 1.39949716290777 1.40844626951592 1.42510139503313 1.45197838126718 1.46247230769844 1.57856647018105 1.4638818043125 1.45022758962052 1.36414829269404 1.58892672035777 1.53841172257442 1.52072365580982 1.47797298964387 1.44799219660378 1.4288114647523 1.61709802996929 1.60647733207957 1.566005109842 1.36415998333392 1.34369519509207 1.33907022788367 1.36408666145679 1.46388608609494 1.42047945559477 1.47173127457615 1.51214571317408 1.58802128341561 1.62928503449762 1.37169962527614 1.38362231509918 1.51161099702002 1.33945800941891 1.39848401544134 1.52599691879919 1.61951781789329 1.44035324082735 1.40173936411826 1.45373964971217 1.48094899764526 1.57310997261022 1.45236544842934 1.46367220437823 1.6337565425063 1.61464281080359 1.61744957194943 1.56038361453816 1.50973101246168 1.52318081966021 1.49937520986897 1.58961907315898 1.54558965311512 1.59774654121561 1.5098566712156 1.44341500372605 1.48336188875478 1.33126078740285 1.43574081243225 1.43129343610037 1.41088284561364 1.44325846073497 1.44207871469093 1.52951271281616 1.56978221366369 1.39622593873708 1.60390893372138 1.63305732008798 1.39937212876412
3 WALKING_DOWNSTAIRS 22 1.28273176539018 1.29621418382177 1.26819593074078 1.29921802151091 1.18106803289746 1.1955470469177 1.06573775028315 1.35868677354548 1.26744640135014 1.73127504603566 1.62836744912756 1.55040852892439 1.37497587454603 1.28788505988461 1.22718502638098 1.33598674299105 1.2564249387911 1.29803051247894 1.41555473396526 1.31353256036267 1.2121954498959 1.49600999770991 1.27052581380415 1.23800161835249 1.42331549650817 1.31275494989445 1.25384695974212 1.50591701747379 1.34525055877806 1.28981097412172 1.2804035834758 1.17593217127104 1.11819541158192 1.27924862326275 1.25765877228933 1.16565818212636 1.35866710862948 1.29974697827505 1.29950810096954 1.46711182275941 1.20659658316033 1.12947277569108 1.36829328807536 1.19393831466528 1.14862827588526 1.38603448122703 1.4238003870707 1.24025501607078 1.34287559445649 1.24628856072589 1.21371646919329 1.42768161315606 1.2572336230794 1.20799020168225 1.49329622564904 1.39719719245364 1.38533165554643 1.47673659983901 1.339218305359 1.19643223693141 1.35482198943442 1.41092895836836 1.22605616711897 1.44924330509754 1.33908272861585 1.24749899862172 1.42898608082337 1.15691486921585 1.20481458301924 1.37261154891359 1.20945002479428 1.18951102462453 1.37740720681827 1.29441431309244 1.31000142523085 1.32244567700075 1.35724453203558 1.33557870268861 1.35234481361964
4 SITTING 22 1.39683519933926 1.62032216103231 1.5741650095471 2.13052727161199 2.19916851224231 2.11649677031982 1.13624536752108 1.39527389678776 1.23212571827437 2.11393380252108 2.21933974224231 2.1134384780471 1.48494337952108 1.6096291549514 1.5204942047471 2.14952734297563 2.24577206133322 2.15549096986528 1.53737596411199 1.70103676159231 1.44595759513801 2.15436903615745 2.23087099996958 2.12517083759255 1.58992629606654 1.64977317856049 1.57042692805064 2.15225386343017 2.2546629081514 2.15057374441073 2.09610963252108 2.18477039951503 2.10082214441073 2.08120807161199 2.25227052451503 2.15188936759255 2.12333207979381 2.23310285360594 2.15598693759255 2.1502879507029 2.23935262360594 2.11870399895619 2.13149413388472 2.23237881360594 2.09611258122891 2.10630459297563 1.83801406546958 1.59350331259255 1.53151721379381 2.25272299360594 2.14645365168346 2.14923061752108 2.25465733178776 2.14902492259255 2.15143011752108 1.59630373256049 1.58509145268346 1.55510489170426 2.25658110906049 2.14236109395619 2.12761739433927 2.25843414860594 2.12743996622891 2.12235596888472 1.6524547815514 1.76380382068801 1.57006826411654 2.21171094724231 2.08663605122891 1.56735935843017 2.25032088406049 2.15165993759255 1.35764267743017 2.24292726406049 2.1339489130471 1.63084041829836 2.25383458087867 2.15561280031982 1.43166712736745
4 SITTING 23 1.36601806310595 1.56897222118862 1.56259480123665 2.10875161245272 2.11294265681657 2.04849388209122 1.03137210503337 1.43604815986523 1.35662061336058 2.10068624159251 2.12480169378969 2.04902654789767 1.47906779762208 1.56914510452767 1.50214709678269 2.11385620333982 2.14509503552894 2.08462283878477 1.5535234616667 1.61101723486146 1.45174936018155 2.10837934726455 2.13875712862034 2.06602092246757 1.58260322615003 1.58868546022276 1.52762521089348 2.11504847183444 2.15310370816335 2.08608765813961 2.08832635446885 2.1126282410155 2.06062406840843 2.07448167947154 2.15060225472249 2.08199650692993 2.07964099879681 2.12344330657733 2.08841187738692 2.1136490748452 2.14809975862034 2.05737667332778 2.09139854957638 2.1464782539698 2.04509158591219 2.07214867652799 1.65600957811023 1.46508948217724 1.50552250282665 2.15201455974937 2.0794019660966 2.11060605062477 2.15287462359345 2.08028564362348 2.11324100678068 1.46308334158378 1.52975858757571 1.53709818358667 2.14481523378163 2.07722463077402 2.09571642876993 2.14720948294829 2.07086661066649 2.09583510901186 1.55111732584085 1.62758884748585 1.52122865479721 2.12420928281388 2.0485547882095 1.49216053749366 2.14789709050206 2.0813058819837 1.37899537757423 2.13468248797517 2.05739060542456 1.58523401203149 2.15230792792141 2.085783156688 1.46329597183321
4 SITTING 25 1.24241435496223 1.3160374339599 1.38595266922644 1.75258650461993 1.69036408592765 1.71292347136409 0.997756852248296 1.25738174614939 1.31134083567355 1.75262674359304 1.70003150360491 1.71995401640566 1.32682547411033 1.30967874548428 1.34519110141528 1.75223935625808 1.70270862059758 1.73813603997045 1.36616687718715 1.34748586456213 1.30667057865253 1.75088344804292 1.69569076871494 1.72993128236654 1.39710576920429 1.32657496139071 1.3680342001171 1.75224310596468 1.70683640881274 1.73954938268438 1.73917174322629 1.68535163008413 1.72734161899245 1.7301270022483 1.70633518201567 1.73604503224429 1.74099730564683 1.69061683120394 1.74127962794111 1.75003445946101 1.70711828756579 1.72595428187754 1.73565523958326 1.70813343563425 1.72335546630297 1.72213850034121 1.32589746690298 1.2899701189191 1.32647899705825 1.70764728020638 1.73570897762326 1.74889089501113 1.707922966001 1.73650846537387 1.75044853674707 1.2437154815791 1.36688433439233 1.36730859568839 1.70430197045088 1.73158328549612 1.74191952325074 1.70678919162447 1.72734317390688 1.74339976916761 1.27394751112137 1.43329496917069 1.34772950051629 1.6916417866856 1.71977157876751 1.30586018345578 1.70348583069538 1.7351680394081 1.26792048534045 1.69592912455846 1.72448202945211 1.38328428188558 1.70610121626995 1.73773645207314 1.31575487615915
4 SITTING 26 1.22154260327525 1.38981265189127 1.42908228655172 1.76679126955842 1.79689673744239 1.79674946754611 0.964204757032906 1.3282015156391 1.2992009542681 1.76426620823189 1.8022016904339 1.79676258643642 1.30612647958801 1.37984016965303 1.38058420467917 1.76747192534923 1.808224548689 1.80772887385733 1.35670404058444 1.41375356444538 1.34953819596601 1.76571692159923 1.80520124917369 1.7996011132706 1.37954714553291 1.40163519370125 1.40358193948772 1.76871331445637 1.81223933626553 1.80847503857672 1.75753497631862 1.79813839427625 1.79916539707162 1.75330265907423 1.81123241356145 1.80697599508182 1.75240479999209 1.7988905921839 1.81012376332162 1.76714521448189 1.81134522874002 1.79735217357672 1.7589124317778 1.811790286189 1.7929987200206 1.75414385713495 1.40924642974783 1.35441965752667 1.27413649481447 1.81234435491349 1.8050980927604 1.76510893886964 1.81276294108696 1.80561816296448 1.76647819159923 1.29863732800737 1.39963618118672 1.32582517215957 1.80967227412267 1.80378739362774 1.75843991369107 1.81090785578084 1.80112962515835 1.75927057241556 1.35416855111691 1.47481647542876 1.30970562909579 1.80216693333186 1.79582144755376 1.2797957298789 1.81007556300022 1.80660465145937 1.22821094551122 1.80411192213288 1.79585075944407 1.35404741699183 1.81245833552574 1.80845717931652 1.2760117832963
4 SITTING 27 1.20396155290952 1.28125040035793 1.39261995560661 1.67995258261297 1.6350193474666 1.71451071599943 0.997265427134251 1.23050818278704 1.26161106701485 1.67983246346404 1.63876539478309 1.71716685327071 1.28197403804481 1.27352499541096 1.3450103442681 1.67969892109702 1.64389510930436 1.71643782586911 1.32417065325581 1.30420052424718 1.3155047525356 1.67926131436829 1.64263573012883 1.71308108350209 1.34551265812893 1.29077711246669 1.36641349579757 1.68098967793212 1.64673335265543 1.71698207993826 1.67586243418212 1.64016699476447 1.7136623446989 1.67337144262095 1.64565318100649 1.71712950626805 1.67069996261297 1.63989242760224 1.718032415284 1.68055408894276 1.64647231858628 1.70806008802336 1.67771110013425 1.64686725135224 1.70559981505528 1.67609959407255 1.29056830471633 1.27814558681057 1.26815381281321 1.64648326188415 1.71508491916698 1.67780478894276 1.64676296488947 1.71506752060315 1.67898082878319 1.20080240775216 1.35175103846166 1.27791359187893 1.64551420911819 1.71446842887443 1.67524444944808 1.64624961552777 1.713172474034 1.67595726093744 1.22917703958657 1.42502947495637 1.28194080879851 1.64085380434958 1.71187346444092 1.23000588233432 1.64576005879904 1.71719731076273 1.18099273664462 1.64237248669798 1.71097393491166 1.317105943943 1.64728123212351 1.718453161534 1.2116325728655
4 SITTING 28 1.32098661399165 1.34232409685224 1.31783905132077 1.83614976184601 1.7169743486702 1.65302216190815 1.07968588723436 1.29532798139671 1.24253935904116 1.83515638912757 1.72839585531098 1.65997907155864 1.40362570386009 1.32813558351797 1.27422108214565 1.83754023131203 1.73518615293234 1.67552375325767 1.44453582851106 1.35259446390724 1.25187015735315 1.83457099383631 1.72792240142748 1.66467368301495 1.47455398835572 1.35571955338399 1.2955308520965 1.8372483342732 1.7397805705537 1.67562353694699 1.82251635985572 1.71836532157311 1.66319618223825 1.81577465650621 1.73840147832069 1.67568190243242 1.82370594990427 1.72333510584496 1.67819639301495 1.83641248170038 1.7388028721071 1.66313817658776 1.82371200087514 1.7387348382236 1.65316512725281 1.80928641867126 1.36326605982462 1.21715079562174 1.37090060791771 1.73999636458282 1.67350324665573 1.83387708791398 1.74060093404884 1.67361918976252 1.83524293713728 1.24858487208667 1.27230336083048 1.40936354938485 1.73674218123331 1.67013530723825 1.82503498932174 1.73738515230127 1.66401325757806 1.82533948301106 1.28272799924782 1.36634058791883 1.3904887499081 1.72643200928185 1.65666020427708 1.34521431015864 1.73732829341777 1.67561333422854 1.29658484851786 1.7293675301168 1.66120620913145 1.43792003779941 1.73924504065078 1.67707394709262 1.30708592766101
5 STANDING 2 1.10239803694018 1.14092359204103 1.24678320519758 1.39847407217197 1.36533528614354 1.43855057747506 0.948917612734885 1.15228050917368 1.19179689788222 1.39800555766866 1.36889545667335 1.44286137464394 1.14947015170575 1.13437027081044 1.21494020730698 1.39924473631104 1.3649446923356 1.44738303707771 1.17246519298637 1.15683159101695 1.19677272546943 1.39179398889383 1.36910343842831 1.4504353454552 1.18831905912892 1.14493883955712 1.22830517015953 1.39585889707263 1.37146488826275 1.45006227240884 1.39538259194018 1.36437744446143 1.44523196005784 1.39361254784084 1.36833943256739 1.44741511118367 1.39376575650972 1.36501515197136 1.44900729747506 1.40067800270177 1.36981447173957 1.44268848101811 1.39240101485409 1.36892750087864 1.44505440599162 1.38749453379449 1.14107816293162 1.20230908556629 1.14627289427495 1.37001231074619 1.44440505413069 1.39718201333091 1.36991287395811 1.44390105207771 1.3975839525031 1.09051558662321 1.23896662577606 1.17087464921071 1.36337763173957 1.44979339661414 1.4009914869733 1.36247748730248 1.44735076413069 1.40016417091369 1.17756392645662 1.27123552979758 1.17370858515558 1.36555019101109 1.44329080565851 1.14061585092532 1.36850141697136 1.44687134780619 1.09286454919151 1.36870520816341 1.44274735227639 1.2080726819829 1.37188382236871 1.44979652535586 1.13354755168462
5 STANDING 4 0.959415079762555 1.04056055998754 1.02222461043947 1.03756173985719 1.10546326902867 1.07758421719158 0.918826895440788 1.05126406671984 1.0305469965878 1.03643926253858 1.10139084606337 1.07770265998969 0.971545128384921 1.03410921889826 1.01417480427649 1.03696426916319 1.10141701533782 1.07686777573102 0.975793525888075 1.0382117335947 1.01313428265846 1.051219649037 1.10428978675738 1.07968234071524 0.98387180314552 1.04235785113719 1.01908364887518 1.04100882414741 1.10079564596874 1.07703420655121 1.03940513862691 1.10186732319271 1.07979331241871 1.03920762474678 1.09996720549555 1.07826064762376 1.04687991695498 1.11573446054287 1.07900470752912 1.04025300563006 1.10018636088987 1.08144269721367 1.03710636692344 1.1002320629088 1.08347026382881 1.03709589528306 1.02647110666691 0.993463982121268 0.942411022314258 1.09964343003814 1.07926586888559 1.0366967179329 1.0994902295334 1.07874869633038 1.03613812307486 1.00639237353694 0.990380677258461 0.966141517669495 1.11275063688356 1.08067195560483 1.03796303859536 1.11379392669429 1.08275682513165 1.03949079080356 1.01519784909709 1.01513074242303 0.943644756423473 1.10203836448609 1.0791198332389 0.942273606259716 1.10046787962804 1.07820500273417 0.93537503630735 1.10999755754602 1.09378283554174 0.953173874785899 1.10303216972268 1.08019618058906 0.93831313553022
5 STANDING 9 1.00592357095217 1.06242386688037 1.2102842164869 1.19046596866051 1.19516519710117 1.33424869291121 0.913781483278563 1.0961080021286 1.23391669037027 1.18925715022301 1.20022418675394 1.33430835124454 1.03524545513551 1.0623495336131 1.19516579637478 1.19146128282717 1.20206774279561 1.33778585603621 1.05014818814072 1.06439292495898 1.18192326841815 1.19062993612579 1.201579844497 1.33355298895287 1.06030702099245 1.06697886734283 1.20121284131468 1.18898972327856 1.20407580349005 1.33667867002926 1.18720889039662 1.19866998421922 1.33421516027232 1.18521132313967 1.20378635526089 1.33789796690426 1.18825074463273 1.19964451609422 1.33708168360565 1.19003552275773 1.20409892932339 1.33094017339732 1.18748871553551 1.20385183411505 1.32831864575843 1.18734137386884 1.05716713538471 1.18220960538614 1.01057728595339 1.20472876414978 1.3357126243001 1.19031601932023 1.20517542064283 1.33572153214732 1.19109089095217 1.01150758588207 1.19768809346405 1.03334055613891 1.202736408247 1.3356646427376 1.18665652977162 1.204393329497 1.33484678718204 1.18706455029245 1.0697214920838 1.18931016093864 1.02145567913495 1.200360830122 1.33232077232093 1.00611444034507 1.20397410328172 1.33813855575843 0.98110228366016 1.20138146345533 1.33306605770287 1.04098852027349 1.20375559196228 1.33681858475149 1.0168754686379
5 STANDING 10 1.358754518713 1.59847318964478 1.44986992214758 2.0716730977755 2.11670343107812 1.92564583219654 0.987248961733829 1.7165887458177 1.4051004406205 2.07349057100466 2.13292709253645 1.93073073063404 1.47370479544216 1.58240060890093 1.38926896957454 2.06886835319216 2.13285509784895 1.93672010698821 1.53310736070664 1.62983041726666 1.34396270980071 2.056857246838 2.12982852159895 1.93256431709238 1.56750945274633 1.61177207083853 1.41545878468613 2.06165261350466 2.13586665493228 1.94162024021738 2.0576764665255 2.12204556482812 1.93110298917571 2.04971106923383 2.13928885576562 1.93319924511321 2.05802650829633 2.11379471409895 1.94108747230071 2.05787019819216 2.14266789336978 1.92346628750904 2.0548459571505 2.14474422336978 1.91690209000904 2.05239554579633 1.56998503096145 1.37368519931321 1.39964335903883 2.14074591014062 1.93488472469654 2.0608871334005 2.14259833430728 1.93412907730071 2.06502461829633 1.42623633538002 1.46898934725071 1.47592485952154 2.12509810586978 1.93066938323821 2.06039836485883 2.13040623066145 1.93154379198821 2.06042927860883 1.70242030236458 1.47548687441529 1.55634689780258 2.12465401639062 1.92599515219654 1.42263093575466 2.13301795399478 1.93153699136321 1.3978326104932 2.12003491180728 1.91690487146738 1.58876099837966 2.13107811472395 1.93148232646738 1.44577741592862
5 STANDING 28 1.68277314123514 1.82522501374094 1.9182797525449 2.87326727396241 2.68880655000628 2.69961537513795 1.05641360947377 1.97926234967106 1.88193556427488 2.88011078992832 2.72661130284719 2.71704266951295 1.87494815344031 1.79923634087819 1.81666512950553 2.87003746498514 2.72097186915401 2.73911007439932 1.96933546333792 1.87476545551196 1.74559870833966 2.83884499379196 2.7152056400631 2.71901138411523 2.03653087823968 1.85137803853469 1.86425361291579 2.85989372492832 2.73546017477901 2.7396368537175 2.84454444697377 2.70321953688128 2.71487086814932 2.83862474418968 2.73204900449492 2.73191737911523 2.83630574436014 2.6927133338131 2.74010336008113 2.86648231640559 2.73539468869946 2.70746972218341 2.8481938667465 2.73897794227901 2.6919496224675 2.82442606538286 1.85783365177105 1.91236936671636 1.9266502793823 2.73498928744946 2.72771127292204 2.86597487328059 2.73600141074492 2.72796957224023 2.87029995322377 1.67902588867844 1.97829846463255 1.996568074234 2.70414873534719 2.72608821547886 2.85150297418968 2.70408310040401 2.71850845888795 2.8515425186215 2.08114896336083 2.05353558341761 2.08109609730434 2.71354532011992 2.71093759326295 1.94125481006468 2.72650974176765 2.73048762002432 1.72106338495173 2.70982455398356 2.6984672530925 2.17127647471138 2.73258734546083 2.73625509792204 1.87032761407036
5 STANDING 29 1.46043707719318 1.70922904981845 1.828524950567 2.46263331315248 2.43942510496691 2.49198806605043 0.937353633036205 1.8265837817758 1.78882486913027 2.46232101230946 2.46189125400761 2.49983097997485 1.62582424003039 1.69361332302677 1.74728991893514 2.46186047629202 2.4661999476704 2.52086862302717 1.70387084942897 1.7467805292079 1.68554743694025 2.44436510684434 2.46327100819365 2.50707691293996 1.76213701872807 1.73004077122708 1.78600207288328 2.45545119603039 2.47606770397854 2.52013701163182 2.44165717850132 2.44924663717621 2.50158115936438 2.43561425489667 2.4737866680483 2.51705476913182 2.43855833948969 2.44615625714714 2.52164095793996 2.45933572789086 2.47513596293202 2.4949563220388 2.44473498341411 2.47688841278668 2.48405461755915 2.42870965047807 1.71804484000133 1.74721665187136 1.61387111298632 2.47535189676923 2.51256501918996 2.45874795341411 2.47689293397854 2.51409441352136 2.46207700533272 1.53740775445615 1.81520741522898 1.66801293700248 2.45596619426923 2.51247684622485 2.44778632353039 2.45901404080993 2.50818375526555 2.4495064164083 1.83543557098586 1.88676491860668 1.7325645329708 2.45702666624598 2.49740940352136 1.60875258513917 2.47031811528668 2.51684299448066 1.45932271849638 2.45655265493784 2.49326310081787 1.79240324702057 2.47371843453086 2.51920315346322 1.57553778240074
5 STANDING 30 1.43313175479054 1.50346964083815 1.48957612124141 2.15577732345895 2.0303060083923 1.96935925414105 1.05720592552161 1.60930584545463 1.45880649707536 2.15782606157905 2.0513628324393 1.97704609288778 1.54924539934667 1.48959155237224 1.43289036989664 2.15330859343284 2.04697536502416 1.9907263626528 1.60780576268289 1.52884722036306 1.38612254530293 2.13260933016913 2.04521768288316 1.97661458988517 1.65030165939863 1.5199848106534 1.45798519011914 2.14442455734929 2.05609998802677 1.98922869876246 2.14035285606991 2.03835709011554 1.97782545448047 2.13607951043023 2.05416332787011 1.98640478299222 2.1322499500908 2.02575681343147 1.98999088959797 2.14970781922918 2.05652027813121 1.97084415372329 2.14109606612213 2.05880994395366 1.96485483385384 2.12948027659211 1.4967846171426 1.44675472598927 1.58016017121691 2.05561677685183 1.98225507706533 2.15150832737539 2.05657597392755 1.98354638625593 2.15425470095242 1.38790043400447 1.51072133379288 1.61399446537853 2.03440239867951 1.98285639993739 2.14101855964694 2.03573208121215 1.97931853032904 2.14104694614824 1.61441528709342 1.55066126624995 1.63176304403344 2.04303213204765 1.97515908740476 1.56427247925346 2.05098530737403 1.98605595693478 1.44050753640934 2.0372585408205 1.96138609166063 1.68650335546103 2.05299906961946 1.9867983461776 1.56707209479942
6 LAYING 10 1.58767520275719 1.79596309742606 1.92356899734237 2.66731343789355 2.59237730945904 2.64752967554237 2.13590897624709 1.14548019093884 1.30116052015348 2.656277354838 2.61454053925752 2.65083755975449 1.75124272080769 1.76301556458288 1.83001030177828 2.68776888860062 2.62843633334793 2.69761925474944 1.83492139645694 1.84477326965399 1.70666706500197 2.66596165344911 2.62614828587318 2.66792900682015 1.90755519510466 1.80744008178267 1.88970508438581 2.67768970461072 2.64407063981257 2.69930725166863 2.63518843117638 2.57471457039338 2.64440953717369 2.62138551524204 2.64028657057015 2.6881878463151 2.64045071915618 2.590247480055 2.70002205783025 2.68239458582285 2.62937459743884 2.65995108176964 2.65969853642891 2.6178443001156 2.64700162482015 2.6332266148178 2.01125136685651 1.71232511955629 1.69984600426578 2.64033365178227 2.6840187943454 2.68495427344911 2.64399355117621 2.68724064495146 2.69075771269153 1.65662288947469 1.82040598845207 1.76215064273497 2.61361812485803 2.68713801656762 2.6630502744087 2.62159061769136 2.6798829513151 2.66205234011578 1.79038094655222 1.96455067342722 1.74501286441376 2.60101799051964 2.63199004283581 1.74735580747689 2.63322308728732 2.68634456010298 1.60330761947941 2.60934698183278 2.64694817971914 1.87396501465163 2.63774780658025 2.69075577040601 1.71364544949103
